Gene ID,Total,GB,Exon,Intron,P,P250,P1K,P6K,Flanks,Gene symbol,Gene name
106611074,1,1,1,0,0,0,0,0,0,LOC106611074,"ras-related protein Rab-15-like, transcript variant X4"
106611071,1,1,1,0,0,0,0,0,0,LOC106611071,"regulator of G-protein signaling 6-like, transcript variant X1"
106610916,1,1,1,0,0,0,0,0,0,LOC106610916,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like"
106608714,1,1,1,0,0,0,0,0,0,LOC106608714,VPS10 domain-containing receptor SorCS1-like
106611269,1,1,1,0,0,0,0,0,0,LOC106611269,"calmin-like, transcript variant X3"
106611435,1,1,1,0,0,0,0,0,0,pleckstrin homology domain-containing family D member 1-like,pleckstrin homology domain-containing family D member 1-like
106611783,1,1,1,0,0,0,0,0,0,pcdh18,"protocadherin 18, transcript variant X3"
106612162,1,1,1,0,0,0,0,0,0,LOC106612162,"E3 ubiquitin-protein ligase XIAP-like, transcript variant X1"
106612401,1,1,1,0,0,0,0,0,0,prkd2,protein kinase D2
106612459,1,1,1,0,0,0,0,0,0,med29,mediator complex subunit 29
106612694,1,1,1,0,0,0,0,0,0,LOC106612694,"G-protein coupled receptor 4-like, transcript variant X3"
106612865,1,1,1,0,0,0,0,0,0,LOC106612865,"T-box transcription factor TBX2b-like, transcript variant X1"
106612838,1,1,1,0,0,0,0,0,0,LOC106612838,uncharacterized LOC106612838
106613048,1,1,1,0,0,0,0,0,0,LOC106613048,"zona pellucida-like domain-containing protein 1, transcript variant X1"
106565054,1,1,1,0,0,0,0,0,0,LOC106565054,"5'-nucleotidase-like, transcript variant X1"
106560457,1,1,1,0,0,0,0,0,0,ttc22,tetratricopeptide repeat domain 22
106561080,1,1,1,0,0,0,0,0,0,LOC106561080,"phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha-like, transcript variant X1"
106610502,1,1,1,0,0,0,0,0,0,LOC106610502,collagen alpha-1(I) chain-like
106561457,1,1,1,0,0,0,0,0,0,LOC106561457,uncharacterized LOC106561457
106561815,1,1,1,0,0,0,0,0,0,kcnc1,"potassium channel, voltage gated Shaw related subfamily C, member 1"
106561905,1,1,1,0,0,0,0,0,0,LOC106561905,"protein arginine N-methyltransferase 3-like, transcript variant X3"
106564037,1,1,1,0,0,0,0,0,0,LOC106564037,zinc finger protein 431-like
106564646,1,1,1,0,0,0,0,0,0,LOC106564646,"rab11 family-interacting protein 4A-like, transcript variant X2"
106564922,1,1,1,0,0,0,0,0,0,LOC106564922,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B-like, transcript variant X5"
106565291,1,1,1,0,0,0,0,0,0,ubiquitin-conjugating enzyme E2 C-like,ubiquitin-conjugating enzyme E2 C-like
106565306,1,1,1,0,0,0,0,0,0,LOC106565306,cadherin-22-like
106565981,1,1,1,0,0,0,0,0,0,LOC106565981,"hyaluronidase-2-like, transcript variant X2"
100196057,1,1,1,0,0,0,0,0,0,bclx,"Apoptosis regulator Bcl-X, transcript variant X1"
106566706,1,1,1,0,0,0,0,0,0,LOC106566706,"mitogen-activated protein kinase kinase kinase 12-like, transcript variant X1"
106566872,1,1,1,0,0,0,0,0,0,LOC106566872,"protein polyglycylase TTLL10-like, transcript variant X1"
106567052,1,1,1,0,0,0,0,0,0,LOC106567052,protein Wnt-1
106567236,1,1,1,0,0,0,0,0,0,LOC106567236,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3-like, transcript variant X5"
106567254,1,1,1,0,0,0,0,0,0,mxra8,matrix-remodelling associated 8
106568103,1,1,1,0,0,0,0,0,0,LOC106568103,protocadherin alpha-8-like
106568385,1,1,1,0,0,0,0,0,0,LOC106568385,"LIM/homeobox protein Lhx6-like, transcript variant X4"
106568634,1,1,1,0,0,0,0,0,0,fam134b,"family with sequence similarity 134, member B, transcript variant X1"
106568737,1,1,1,0,0,0,0,0,0,LOC106568737,potassium channel subfamily T member 2-like
106568857,1,1,1,0,0,0,0,0,0,LOC106568857,lysophosphatidic acid receptor 5-like
106568843,1,1,1,0,0,0,0,0,0,LOC106568843,"enhancer of polycomb homolog 1-like, transcript variant X2"
100380588,1,1,1,0,0,0,0,0,0,tbb2a,Tubulin beta-2A chain
106569500,1,1,1,0,0,0,0,0,0,LOC106569500,neurabin-1-like
106569513,1,1,1,0,0,0,0,0,0,LOC106569513,"receptor-type tyrosine-protein phosphatase S-like, transcript variant X12"
106569594,1,1,1,0,0,0,0,0,0,LOC106569594,purine nucleoside phosphorylase-like
106569628,1,1,1,0,0,0,0,0,0,LOC106569628,"tropomyosin alpha-1 chain-like, transcript variant X2"
106570083,1,1,1,0,0,0,0,0,0,LOC106570083,"heterogeneous nuclear ribonucleoprotein R-like, transcript variant X4"
106570035,1,1,1,0,0,0,0,0,0,LOC106570035,"transcription factor AP-2-epsilon-like, transcript variant X1"
106569995,1,1,1,0,0,0,0,0,0,LOC106569995,tyrosine-protein kinase STYK1-like
106569953,1,1,1,0,0,0,0,0,0,LOC106569953,"collagen alpha-1(XI) chain-like, transcript variant X3"
106570644,1,1,1,0,0,0,0,0,0,synaptotagmin-like protein 1,synaptotagmin-like protein 1
106571018,1,1,1,0,0,0,0,0,0,LOC106571018,retinitis pigmentosa 1-like 1 protein
100196785,1,1,1,0,0,0,0,0,0,ras homolog family member B,ras homolog family member B
106571353,1,1,1,0,0,0,0,0,0,LOC106571353,"receptor-type tyrosine-protein phosphatase kappa, transcript variant X2"
106571648,1,1,1,0,0,0,0,0,0,LOC106571648,gap junction delta-2 protein-like
106571900,1,1,1,0,0,0,0,0,0,LOC106571900,"fibulin-2-like, transcript variant X2"
106572195,1,1,1,0,0,0,0,0,0,plod1,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1, transcript variant X3"
106572761,1,1,1,0,0,0,0,0,0,LOC106572761,"mitogen-activated protein kinase 14A-like, transcript variant X1"
106573117,1,1,1,0,0,0,0,0,0,LOC106573117,testin-like
106573672,1,1,1,0,0,0,0,0,0,LOC106573672,"VPS9 domain-containing protein 1-like, transcript variant X2"
106573783,1,1,1,0,0,0,0,0,0,LOC106573783,minor histocompatibility protein HA-1-like
106574089,1,1,1,0,0,0,0,0,0,LOC106574089,transcription factor HES-1-like
106574168,1,1,1,0,0,0,0,0,0,LOC106574168,"WD repeat-containing protein 47-like, transcript variant X1"
106574721,1,1,1,0,0,0,0,0,0,LOC106574721,calcipressin-1-like
100380703,1,1,1,0,0,0,0,0,0,LOC100380703,protein FAM134A
106575170,1,1,1,0,0,0,0,0,0,LOC106575170,cytochrome P450 27C1-like
106575389,1,1,1,0,0,0,0,0,0,LOC106575389,zinc finger protein 135-like
100380855,1,1,1,0,0,0,0,0,0,LOC100380855,nicotinamide phosphoribosyltransferase
106576205,1,1,1,0,0,0,0,0,0,LOC106576205,filamin-C-like
106576314,1,1,1,0,0,0,0,0,0,LOC106576314,"putative ferric-chelate reductase 1, transcript variant X3"
106576407,1,1,1,0,0,0,0,0,0,LOC106576407,"amphoterin-induced protein 2-like, transcript variant X2"
106576818,1,1,1,0,0,0,0,0,0,LOC106576818,sorbin and SH3 domain-containing protein 1-like
106576747,1,1,1,0,0,0,0,0,0,LOC106576747,"echinoderm microtubule-associated protein-like 4, transcript variant X3"
106576999,1,1,1,0,0,0,0,0,0,bfsp1,"beaded filament structural protein 1, filensin"
106577366,1,1,1,0,0,0,0,0,0,LOC106577366,"PHD finger protein 3-like, transcript variant X2"
106577548,1,1,1,0,0,0,0,0,0,LOC106577548,"uncharacterized LOC106577548, transcript variant X1"
106577636,1,1,1,0,0,0,0,0,0,LOC106577636,"RING finger protein 186-like, transcript variant X4"
106577858,1,1,1,0,0,0,0,0,0,LOC106577858,galactose-3-O-sulfotransferase 3-like
106577904,1,1,1,0,0,0,0,0,0,LOC106577904,transcription factor Sox-19b-like
100136908,1,1,1,0,0,0,0,0,0,nkcc1a,"Na/K/2Cl co-transporter, transcript variant X1"
106578561,1,1,1,0,0,0,0,0,0,LOC106578561,"enhancer of polycomb homolog 1-like, transcript variant X3"
106578841,1,1,1,0,0,0,0,0,0,LOC106578841,"cadherin-related family member 1-like, transcript variant X1"
106579243,1,1,1,0,0,0,0,0,0,LOC106579243,epidermal growth factor receptor kinase substrate 8-like protein 1
106579188,1,1,1,0,0,0,0,0,0,LOC106579188,"SPRY domain-containing SOCS box protein 3-like, transcript variant X1"
106579177,1,1,1,0,0,0,0,0,0,LOC106579177,"pleckstrin homology domain-containing family A member 4-like, transcript variant X1"
106579089,1,1,1,0,0,0,0,0,0,LOC106579089,alpha-tectorin-like
106572165,1,1,1,0,0,0,0,0,0,LOC106572165,one cut domain family member 2-like
106580203,1,1,1,0,0,0,0,0,0,LOC106580203,probable lipid phosphate phosphatase PPAPDC3
106573719,1,1,1,0,0,0,0,0,0,LOC106573719,transmembrane protein 196-like
106579950,1,1,1,0,0,0,0,0,0,LOC106579950,"myotubularin-related protein 3-like, transcript variant X1"
106580343,1,1,1,0,0,0,0,0,0,LOC106580343,"transcription factor COE2-like, transcript variant X1"
106580291,1,1,1,0,0,0,0,0,0,LOC106580291,"THO complex subunit 5 homolog, transcript variant X1"
106580522,1,1,1,0,0,0,0,0,0,LOC106580522,"lysyl oxidase homolog 2B, transcript variant X1"
106580629,1,1,1,0,0,0,0,0,0,LOC106580629,"syntaxin-binding protein 1-like, transcript variant X2"
106580729,1,1,1,0,0,0,0,0,0,LOC106580729,"zinc finger protein 36, C3H1 type-like 1"
100195029,1,1,1,0,0,0,0,0,0,transmembrane protein 87B,transmembrane protein 87B
100196758,1,1,1,0,0,0,0,0,0,mab-21-like 1,mab-21-like 1
106581617,1,1,1,0,0,0,0,0,0,tbc1d4,"TBC1 domain family, member 4, transcript variant X1"
106581794,1,1,0,1,0,0,0,0,0,LOC106581794,"cysteine/serine-rich nuclear protein 3-like, transcript variant X2"
106581761,1,1,0,1,0,0,0,0,0,LOC106581761,"neurabin-1-like, transcript variant X1"
106581736,1,1,0,1,0,0,0,0,0,efnb2,ephrin-B2
106581913,1,1,0,1,0,0,0,0,0,LOC106581913,"E3 ubiquitin-protein ligase Midline-1, transcript variant X2"
106581957,1,1,0,1,0,0,0,0,0,dcaf6,"DDB1 and CUL4 associated factor 6, transcript variant X3"
100380356,1,1,0,1,0,0,0,0,0,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A"
106582016,1,1,0,1,0,0,0,0,0,LOC106582016,"uncharacterized LOC106582016, transcript variant X1"
106582011,1,1,0,1,0,0,0,0,0,LOC106582011,"interleukin-1 receptor accessory protein-like 1-B, transcript variant X4"
106582101,1,1,0,1,0,0,0,0,0,LOC106582101,"immunoglobulin superfamily member 3-like, transcript variant X2"
106582087,1,1,0,1,0,0,0,0,0,LOC106582087,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB-like, transcript variant X1"
106578256,1,1,0,1,0,0,0,0,0,LOC106578256,"B-cell receptor CD22-like, transcript variant X1"
106582229,1,1,0,1,0,0,0,0,0,LOC106582229,"serine-aspartate repeat-containing protein I-like, transcript variant X2"
100195242,1,1,0,1,0,0,0,0,0,ub2e3,"Ubiquitin-conjugating enzyme E2 E3, transcript variant X3"
106582203,1,1,0,1,0,0,0,0,0,erbb4,erb-b2 receptor tyrosine kinase 4
106582303,1,1,0,1,0,0,0,0,0,LOC106582303,inhibin beta B chain-like
106582392,1,1,0,1,0,0,0,0,0,LOC106582392,"band 4.1-like protein 5, transcript variant X5"
106582396,1,1,0,1,0,0,0,0,0,LOC106582396,"transmembrane protein 163-like, transcript variant X2"
106582406,1,1,0,1,0,0,0,0,0,LOC106582406,ly6/PLAUR domain-containing protein 6-like
106582417,1,1,0,1,0,0,0,0,0,LOC106582417,"zinc finger E-box-binding homeobox 2-like, transcript variant X1"
106582422,1,1,0,1,0,0,0,0,0,LOC106582422,"contactin-associated protein-like 5, transcript variant X1"
106582433,1,1,0,1,0,0,0,0,0,LOC106582433,"contactin-associated protein-like 5, transcript variant X1"
106582455,1,1,0,1,0,0,0,0,0,"dedicator of cytokinesis protein 9-like, transcript variant X1","dedicator of cytokinesis protein 9-like, transcript variant X1"
106582474,1,1,0,1,0,0,0,0,0,LOC106582474,leucine-rich repeat and fibronectin type-III domain-containing protein 2-like
106582502,1,1,0,1,0,0,0,0,0,LOC106582502,interferon-induced guanylate-binding protein 1-like
106582631,1,1,0,1,0,0,0,0,0,LOC106582631,"receptor-type tyrosine-protein phosphatase T-like, transcript variant X5"
106582849,1,1,0,1,0,0,0,0,0,LOC106582849,"E3 ubiquitin-protein ligase PDZRN3-like, transcript variant X1"
106582915,1,1,0,1,0,0,0,0,0,LOC106582915,"bone morphogenetic protein 7-like, transcript variant X2"
100380579,1,1,0,1,0,0,0,0,0,"membrane associated guanylate kinase, WW and PDZ domain containing 2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
106579424,1,1,0,1,0,0,0,0,0,brain-specific angiogenesis inhibitor 1-like,brain-specific angiogenesis inhibitor 1-like
106582957,1,1,0,1,0,0,0,0,0,LOC106582957,"multiple epidermal growth factor-like domains protein 6, transcript variant X1"
106583093,1,1,0,1,0,0,0,0,0,LOC106583093,"cadherin EGF LAG seven-pass G-type receptor 2-like, transcript variant X3"
100195403,1,1,0,1,0,0,0,0,0,ip6k2,"inositol hexaphosphate kinase 2, transcript variant X1"
106583145,1,1,0,1,0,0,0,0,0,LOC106583145,collagen alpha-1(VII) chain-like
106583186,1,1,0,1,0,0,0,0,0,LOC106583186,"metabotropic glutamate receptor 2-like, transcript variant X4"
106583168,1,1,0,1,0,0,0,0,0,LOC106583168,"electroneutral sodium bicarbonate exchanger 1-like, transcript variant X2"
106583535,1,1,0,1,0,0,0,0,0,LOC106583535,"SLIT-ROBO Rho GTPase-activating protein 3-like, transcript variant X1"
106579813,1,1,0,1,0,0,0,0,0,LOC106579813,"dynein heavy chain 5, axonemal-like, transcript variant X2"
106583452,1,1,0,1,0,0,0,0,0,LOC106583452,"voltage-dependent calcium channel subunit alpha-2/delta-3-like, transcript variant X4"
106583433,1,1,0,1,0,0,0,0,0,LOC106583433,"interferon-induced protein 44-like, transcript variant X2"
106579830,1,1,0,1,0,0,0,0,0,LOC106579830,"triple functional domain protein-like, transcript variant X3"
106583682,1,1,0,1,0,0,0,0,0,LOC106583682,"solute carrier family 12 member 5-like, transcript variant X1"
106583707,1,1,0,1,0,0,0,0,0,LOC106583707,"integrin alpha-7-like, transcript variant X1"
106579904,1,1,0,1,0,0,0,0,0,LOC106579904,"growth factor receptor-bound protein 10-like, transcript variant X4"
106583851,1,1,0,1,0,0,0,0,0,LOC106583851,uncharacterized LOC106583851
106583888,1,1,0,1,0,0,0,0,0,LOC106583888,"seizure protein 6 homolog, transcript variant X1"
100136929,1,1,0,1,0,0,0,0,0,hematological and neurological expressed 1-like,hematological and neurological expressed 1-like
106584002,1,1,0,1,0,0,0,0,0,LOC106584002,"influenza virus NS1A-binding protein homolog A-like, transcript variant X1"
106584006,1,1,0,1,0,0,0,0,0,LOC106584006,"kinesin-associated protein 3-like, transcript variant X4"
106580029,1,1,0,1,0,0,0,0,0,LOC106580029,"integrin alpha-8-like, transcript variant X2"
106580063,1,1,0,1,0,0,0,0,0,thbs3,"thrombospondin 3, transcript variant X2"
106584031,1,1,0,1,0,0,0,0,0,LOC106584031,VWFA and cache domain-containing protein 1
106584037,1,1,0,1,0,0,0,0,0,LOC106584037,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B-like, transcript variant X1"
106584159,1,1,0,1,0,0,0,0,0,LOC106584159,transforming growth factor beta receptor type 3-like
106584139,1,1,0,1,0,0,0,0,0,LOC106584139,"UDP-N-acetylhexosamine pyrophosphorylase-like, transcript variant X1"
106584118,1,1,0,1,0,0,0,0,0,kit,"v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog, transcript variant X3"
106584104,1,1,0,1,0,0,0,0,0,LOC106584104,"protein furry homolog-like, transcript variant X20"
106584287,1,1,0,1,0,0,0,0,0,LOC106584287,leucine-rich repeat-containing protein 52-like
106584306,1,1,0,1,0,0,0,0,0,LOC106584306,"neuroligin-1-like, transcript variant X2"
100286605,1,1,0,1,0,0,0,0,0,LOC100286605,"cytosolic carboxypeptidase 6, transcript variant X1"
106584338,1,1,0,1,0,0,0,0,0,LOC106584338,"formin-binding protein 1-like, transcript variant X4"
100195886,1,1,0,1,0,0,0,0,0,EPH receptor B1,EPH receptor B1
106584350,1,1,0,1,0,0,0,0,0,LOC106584350,"glypican-5-like, transcript variant X2"
106584374,1,1,0,1,0,0,0,0,0,LOC106584374,"long-chain-fatty-acid--CoA ligase ACSBG2-like, transcript variant X2"
106584419,1,1,0,1,0,0,0,0,0,LOC106584419,C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8
106584436,1,1,0,1,0,0,0,0,0,LOC106584436,"methyl-CpG-binding domain protein 3-like, transcript variant X5"
106584473,1,1,0,1,0,0,0,0,0,LOC106584473,uncharacterized protein KIAA1644 homolog
106584555,1,1,0,1,0,0,0,0,0,LOC106584555,uncharacterized LOC106584555
106584692,1,1,0,1,0,0,0,0,0,LOC106584692,"zinc finger protein 609-like, transcript variant X1"
106584893,1,1,0,1,0,0,0,0,0,LOC106584893,"cytoskeleton-associated protein 2-like, transcript variant X4"
106584897,1,1,0,1,0,0,0,0,0,LOC106584897,"calcium/calmodulin-dependent protein kinase type II subunit beta, transcript variant X2"
106584909,1,1,0,1,0,0,0,0,0,hspb8,heat shock 22kDa protein 8
106585220,1,1,0,1,0,0,0,0,0,LOC106585220,"ubiquitin-associated domain-containing protein 1-like, transcript variant X3"
106585210,1,1,0,1,0,0,0,0,0,LOC106585210,"ATP-binding cassette sub-family A member 2-like, transcript variant X1"
106585205,1,1,0,1,0,0,0,0,0,plcxd3,"phosphatidylinositol-specific phospholipase C, X domain containing 3"
106585191,1,1,0,1,0,0,0,0,0,LOC106585191,"ephrin-A5b-like, transcript variant X2"
106585190,1,1,0,1,0,0,0,0,0,fbxl17,"F-box and leucine-rich repeat protein 17, transcript variant X1"
100380751,1,1,0,1,0,0,0,0,0,LOC100380751,"tenascin, transcript variant X2"
106585098,1,1,0,1,0,0,0,0,0,LOC106585098,"cell division cycle-associated protein 2-like, transcript variant X4"
106585089,1,1,0,1,0,0,0,0,0,zdhhc8,"zinc finger, DHHC-type containing 8"
106585080,1,1,0,1,0,0,0,0,0,LOC106585080,"polypeptide N-acetylgalactosaminyltransferase 9, transcript variant X1"
106585006,1,1,0,1,0,0,0,0,0,LOC106585006,"transforming acidic coiled-coil-containing protein 1-like, transcript variant X2"
106584991,1,1,0,1,0,0,0,0,0,LOC106584991,"protein phosphatase Slingshot homolog 1-like, transcript variant X7"
106585259,1,1,0,1,0,0,0,0,0,LOC106585259,"ankyrin-1-like, transcript variant X2"
106585254,1,1,0,1,0,0,0,0,0,LOC106585254,tetratricopeptide repeat protein 28-like
106585616,1,1,0,1,0,0,0,0,0,LOC106585616,"transcription factor 7-like 1-A, transcript variant X1"
106585538,1,1,0,1,0,0,0,0,0,LOC106585538,"angiopoietin-related protein 2-like, transcript variant X5"
106585426,1,1,0,1,0,0,0,0,0,LOC106585426,"collagen alpha-1(I) chain-like, transcript variant X1"
106582184,1,1,0,1,0,0,0,0,0,LOC106582184,"thrombospondin type-1 domain-containing protein 7A-like, transcript variant X4"
106604115,1,1,0,1,0,0,0,0,0,LOC106604115,attractin-like
106582196,1,1,0,1,0,0,0,0,0,LOC106582196,"von Willebrand factor D and EGF domain-containing protein-like, transcript variant X2"
100195899,1,1,0,1,0,0,0,0,0,osteoclast stimulating factor 1,"osteoclast stimulating factor 1, transcript variant X1"
106585697,1,1,0,1,0,0,0,0,0,LOC106585697,"Rieske domain-containing protein-like, transcript variant X1"
106582276,1,1,0,1,0,0,0,0,0,LOC106582276,alkylglycerol monooxygenase-like
106585668,1,1,0,1,0,0,0,0,0,LOC106585668,"transient receptor potential cation channel subfamily V member 4-like, transcript variant X1"
106582353,1,1,0,1,0,0,0,0,0,LOC106582353,"uncharacterized LOC106582353, transcript variant X1"
106585783,1,1,0,1,0,0,0,0,0,LOC106585783,fibrinogen C domain-containing protein 1-like
106585945,1,1,0,1,0,0,0,0,0,LOC106585945,"ras-GEF domain-containing family member 1B-A-like, transcript variant X1"
106586049,1,1,0,1,0,0,0,0,0,LOC106586049,"dachshund homolog 1-like, transcript variant X4"
106586067,1,1,0,1,0,0,0,0,0,dnah7,"dynein, axonemal, heavy chain 7, transcript variant X2"
106586120,1,1,0,1,0,0,0,0,0,LOC106586120,"histone deacetylase 4-like, transcript variant X4"
106586127,1,1,0,1,0,0,0,0,0,LOC106586127,"villin-1-like, transcript variant X2"
106586145,1,1,0,1,0,0,0,0,0,LOC106586145,"signal transducer and activator of transcription 4-like, transcript variant X2"
106582914,1,1,0,1,0,0,0,0,0,LOC106582914,myomesin-3-like
106586196,1,1,0,1,0,0,0,0,0,LOC106586196,"sodium channel protein type 2 subunit alpha-like, transcript variant X2"
106586199,1,1,0,1,0,0,0,0,0,LOC106586199,"cysteine/serine-rich nuclear protein 3-like, transcript variant X1"
106583005,1,1,0,1,0,0,0,0,0,LOC106583005,"R-spondin-1-like, transcript variant X2"
106586249,1,1,0,1,0,0,0,0,0,LOC106586249,"alkyldihydroxyacetonephosphate synthase, peroxisomal-like"
106586262,1,1,0,1,0,0,0,0,0,LOC106586262,"dedicator of cytokinesis protein 9-like, transcript variant X17"
106586284,1,1,0,1,0,0,0,0,0,LOC106586284,"zinc finger protein 883-like, transcript variant X2"
106586291,1,1,0,1,0,0,0,0,0,LOC106586291,parathyroid hormone 2 receptor-like
100306861,1,1,0,1,0,0,0,0,0,e41l5,"Band 4.1-like protein 5, transcript variant X3"
106586397,1,1,0,1,0,0,0,0,0,LOC106586397,"vesicle-trafficking protein SEC22a-like, transcript variant X6"
106586448,1,1,0,1,0,0,0,0,0,LOC106586448,"microtubule-associated protein 2-like, transcript variant X14"
106586405,1,1,0,1,0,0,0,0,0,ceramide kinase-like protein,ceramide kinase-like protein
106586486,1,1,0,1,0,0,0,0,0,LOC106586486,"60S ribosomal protein L31, transcript variant X5"
106586578,1,1,0,1,0,0,0,0,0,ephrin type-A receptor 3-like,ephrin type-A receptor 3-like
106586604,1,1,0,1,0,0,0,0,0,tbx15,"T-box 15, transcript variant X1"
106586712,1,1,0,1,0,0,0,0,0,LOC106586712,"BCL-6 corepressor-like, transcript variant X1"
106586699,1,1,0,1,0,0,0,0,0,col8a1,"collagen, type VIII, alpha 1, transcript variant X2"
106586786,1,1,0,1,0,0,0,0,0,LOC106586786,"peripheral plasma membrane protein CASK-like, transcript variant X4"
106586792,1,1,0,1,0,0,0,0,0,LOC106586792,"norrin-like, transcript variant X2"
106586824,1,1,0,1,0,0,0,0,0,LOC106586824,collagen alpha-2(V) chain-like
106587010,1,1,0,1,0,0,0,0,0,cntrl,"centriolin, transcript variant X4"
106587024,1,1,0,1,0,0,0,0,0,adam9,"ADAM metallopeptidase domain 9, transcript variant X2"
106586976,1,1,0,1,0,0,0,0,0,LOC106586976,uncharacterized LOC106586976
106587060,1,1,0,1,0,0,0,0,0,LOC106587060,SH3 and multiple ankyrin repeat domains protein 2-like
106587064,1,1,0,1,0,0,0,0,0,LOC106587064,"serine/threonine-protein kinase BRSK2-like, transcript variant X1"
106587065,1,1,0,1,0,0,0,0,0,LOC106587065,"glycosyltransferase-like protein LARGE2, transcript variant X2"
106587075,1,1,0,1,0,0,0,0,0,LOC106587075,"neuron navigator 2-like, transcript variant X10"
106583782,1,1,0,1,0,0,0,0,0,LOC106583782,"syntabulin-like, transcript variant X2"
106587094,1,1,0,1,0,0,0,0,0,LOC106587094,"leucine zipper protein 2-like, transcript variant X2"
106587150,1,1,0,1,0,0,0,0,0,LOC106587150,"MTSS1-like protein, transcript variant X4"
106587166,1,1,0,1,0,0,0,0,0,zinc finger protein 536,zinc finger protein 536
106587288,1,1,0,1,0,0,0,0,0,LOC106587288,"cadherin-11-like, transcript variant X3"
106587212,1,1,0,1,0,0,0,0,0,LOC106587212,"CUGBP Elav-like family member 4, transcript variant X4"
106583951,1,1,0,1,0,0,0,0,0,LOC106583951,NADP-dependent malic enzyme-like
106587189,1,1,0,1,0,0,0,0,0,LOC106587189,bolA-like protein 3
106581764,1,1,0,1,0,0,0,0,0,LOC106581764,PC3-like endoprotease variant B
106587394,1,1,0,1,0,0,0,0,0,LOC106587394,"furin-1-like, transcript variant X1"
106587462,1,1,0,1,0,0,0,0,0,mucin-5B-like,mucin-5B-like
106587529,1,1,0,1,0,0,0,0,0,sox6,SRY (sex determining region Y)-box 6
106587564,1,1,0,1,0,0,0,0,0,LOC106587564,"carbohydrate sulfotransferase 8-like, transcript variant X3"
106588209,1,1,0,1,0,0,0,0,0,LOC106588209,"uncharacterized LOC106588209, transcript variant X2"
106588219,1,1,0,1,0,0,0,0,0,LOC106588219,"protein PRRC2A-like, transcript variant X2"
106588503,1,1,0,1,0,0,0,0,0,LOC106588503,"sterile alpha motif domain-containing protein 12-like, transcript variant X2"
106588487,1,1,0,1,0,0,0,0,0,LOC106588487,cyclin-dependent kinase-like 5
106584945,1,1,0,1,0,0,0,0,0,LOC106584945,CSC1-like protein 2
106588437,1,1,0,1,0,0,0,0,0,LOC106588437,"tyrosine-protein kinase STYK1-like, transcript variant X1"
106588418,1,1,0,1,0,0,0,0,0,LOC106588418,"glutamate receptor ionotropic, kainate 5-like, transcript variant X2"
106588396,1,1,0,1,0,0,0,0,0,LOC106588396,"collagen alpha-2(XI) chain-like, transcript variant X3"
106588368,1,1,0,1,0,0,0,0,0,LOC106588368,"zinc fingers and homeoboxes protein 2-like, transcript variant X1"
106588355,1,1,0,1,0,0,0,0,0,LOC106588355,"semaphorin-6D-like, transcript variant X2"
106588558,1,1,0,1,0,0,0,0,0,LOC106588558,"immunoglobulin superfamily DCC subclass member 3-like, transcript variant X2"
106588584,1,1,0,1,0,0,0,0,0,LOC106588584,partitioning defective 6 homolog gamma-like
106588641,1,1,0,1,0,0,0,0,0,LOC106588641,"transcription factor HIVEP3-like, transcript variant X3"
106588828,1,1,0,1,0,0,0,0,0,LOC106588828,protein tyrosine phosphatase type IVA 2
106588853,1,1,0,1,0,0,0,0,0,LOC106588853,"MAGUK p55 subfamily member 6-like, transcript variant X5"
100194979,1,1,0,1,0,0,0,0,0,elmo1,"engulfment and cell motility 1 (ced-12 homolog, C. elegans), transcript variant X6"
106589263,1,1,0,1,0,0,0,0,0,LOC106589263,"PH and SEC7 domain-containing protein 1-like, transcript variant X1"
106589294,1,1,0,1,0,0,0,0,0,LOC106589294,unconventional myosin-Id-like
106589299,1,1,0,1,0,0,0,0,0,LOC106589299,"proto-oncogene Wnt-3, transcript variant X3"
106589385,1,1,0,1,0,0,0,0,0,LOC106589385,"monocarboxylate transporter 12-B-like, transcript variant X1"
106589397,1,1,0,1,0,0,0,0,0,LOC106589397,"cGMP-dependent protein kinase 1, transcript variant X3"
106589457,1,1,0,1,0,0,0,0,0,cacna1g,"calcium channel, voltage-dependent, T type, alpha 1G subunit, transcript variant X4"
106585934,1,1,0,1,0,0,0,0,0,spred2,"sprouty-related, EVH1 domain containing 2, transcript variant X1"
106589483,1,1,0,1,0,0,0,0,0,LOC106589483,"protein shisa-6 homolog, transcript variant X1"
106589488,1,1,0,1,0,0,0,0,0,myocd,"myocardin, transcript variant X2"
106589696,1,1,0,1,0,0,0,0,0,lrpprc,leucine-rich pentatricopeptide repeat containing
106589775,1,1,0,1,0,0,0,0,0,LOC106589775,slit homolog 2 protein-like
